fragmanetAndSide,fragment,fragmentTotal,fragmentVote,devideVoteByTotal,fragmentAndSideTotal,fragmentAndSideVote,devideSideVoteBySideTotal,fragmentAndSideTrendVote,devideSideTrendVoteBySideTotal,fragmentAndSideTrendVoteStrict,devideSideTrendVoteStrictBySideTotal,fragmentAndSideTrendVoteSync,devideSideTrendVoteSyncBySideTotal,firstFileName,firstCroppedWidth,firstOffsetX,firstOffsetY,firstHorizontalFlip,secondFileName,secondCroppedWidth,secondOffsetX,secondOffsetY,secondHorizontalFlip,fragmentAndSideTrend,fragmentAndSideCubes,fragmentAndSideDrawRect,fragmentAndSideMatchPoint,origCoordinates,class
P597Fg006_0_P597Fg012_0,P597Fg006_P597Fg012,165,26,0.15757575757575756,18,3,0.16666666666666666,2,0.1111111111111111,1,0.05555555555555555,0,0.0,P597Fg006,0,0,0,0,P597Fg012,0,0,0,0,"[[True, 2, 1], [True, 2, 0], [True, 2, 0]]","[[50, 700, 50, 250], [50, 700, 50, 200], [50, 600, 50, 200]]","[[300, 375, 400, 525], [300, 425, 400, 575], [300, 325, 400, 475]]","[[350, 450], [350, 500], [350, 400]]",[],0
P597Fg006_1_P597Fg069_1,P597Fg006_P597Fg069,128,57,0.4453125,40,11,0.275,11,0.275,1,0.025,0,0.0,P597Fg006,0,0,0,0,P597Fg069,0,0,0,0,"[[True, 0, 0], [True, 0, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 2, 0], [True, 3, 0]]","[[572, 250, 342, 150], [572, 250, 342, 100], [572, 700, 342, 150], [572, 800, 342, 150], [572, 400, 342, 100], [572, 400, 342, 150], [572, 200, 342, 150], [572, 200, 342, 100], [572, 500, 342, 150], [572, 300, 342, 150], [572, 300, 342, 100]]","[[822, 25, 922, 175], [822, 75, 922, 225], [822, 475, 922, 625], [822, 575, 922, 725], [822, 225, 922, 375], [822, 175, 922, 325], [822, -25, 922, 125], [822, 25, 922, 175], [822, 275, 922, 425], [822, 75, 922, 225], [822, 125, 922, 275]]","[[872, 100], [872, 150], [872, 550], [872, 650], [872, 300], [872, 250], [872, 50], [872, 100], [872, 350], [872, 150], [872, 200]]",[],0
P597Fg006_1_P598Fg001_0,P597Fg006_P598Fg001,592,246,0.4155405405405405,200,144,0.72,144,0.72,1,0.005,0,0.0,P597Fg006,0,0,0,0,P598Fg001,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 2], [False, 0, 2], [False, 0, 2], [False, 0, 2], [False, 0, 3], [False, 0, 3], [False, 0, 4], [False, 0, 4], [False, 0, 5], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 3], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 4], [False, 1, 5], [False, 1, 5], [False, 1, 5], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 2, 3], [False, 2, 3], [False, 2, 3], [False, 2, 3], [False, 2, 3], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 2], [False, 3, 2], [False, 3, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 4]]","[[572, 750, 50, 400], [572, 750, 50, 100], [572, 750, 50, 450], [572, 750, 50, 250], [572, 750, 50, 500], [572, 750, 50, 350], [572, 750, 50, 950], [572, 750, 50, 200], [572, 750, 50, 550], [572, 750, 50, 150], [572, 750, 50, 50], [572, 750, 50, 300], [572, 750, 50, 850], [572, 250, 50, 500], [572, 250, 50, 950], [572, 250, 50, 200], [572, 250, 50, 300], [572, 250, 50, 900], [572, 250, 50, 400], [572, 250, 50, 350], [572, 250, 50, 550], [572, 250, 50, 1200], [572, 250, 50, 1150], [572, 250, 50, 450], [572, 250, 50, 1250], [572, 250, 50, 1100], [572, 250, 50, 50], [572, 250, 50, 150], [572, 250, 50, 100], [572, 250, 50, 850], [572, 250, 50, 250], [572, 700, 50, 450], [572, 700, 50, 250], [572, 700, 50, 350], [572, 700, 50, 850], [572, 700, 50, 100], [572, 700, 50, 550], [572, 700, 50, 150], [572, 700, 50, 400], [572, 700, 50, 950], [572, 700, 50, 200], [572, 700, 50, 50], [572, 700, 50, 500], [572, 700, 50, 300], [572, 100, 50, 550], [572, 100, 50, 200], [572, 100, 50, 150], [572, 100, 50, 500], [572, 100, 50, 50], [572, 100, 50, 300], [572, 100, 50, 350], [572, 100, 50, 250], [572, 100, 50, 450], [572, 800, 50, 250], [572, 800, 50, 150], [572, 800, 50, 500], [572, 800, 50, 300], [572, 800, 50, 350], [572, 800, 50, 450], [572, 800, 50, 400], [572, 800, 50, 950], [572, 800, 50, 50], [572, 800, 50, 1200], [572, 800, 50, 200], [572, 800, 50, 550], [572, 800, 50, 850], [572, 800, 50, 100], [572, 400, 50, 400], [572, 400, 50, 500], [572, 400, 50, 900], [572, 400, 50, 1250], [572, 400, 50, 550], [572, 400, 50, 200], [572, 400, 50, 1150], [572, 400, 50, 450], [572, 400, 50, 50], [572, 400, 50, 250], [572, 400, 50, 150], [572, 400, 50, 100], [572, 400, 50, 350], [572, 400, 50, 850], [572, 400, 50, 1100], [572, 400, 50, 300], [572, 400, 50, 950], [572, 400, 50, 1200], [572, 200, 50, 400], [572, 200, 50, 300], [572, 200, 50, 1100], [572, 200, 50, 950], [572, 200, 50, 200], [572, 200, 50, 50], [572, 200, 50, 250], [572, 200, 50, 1250], [572, 200, 50, 850], [572, 200, 50, 150], [572, 200, 50, 100], [572, 200, 50, 450], [572, 200, 50, 500], [572, 200, 50, 1200], [572, 200, 50, 550], [572, 200, 50, 350], [572, 500, 50, 850], [572, 500, 50, 450], [572, 500, 50, 250], [572, 500, 50, 200], [572, 500, 50, 50], [572, 500, 50, 150], [572, 500, 50, 500], [572, 500, 50, 350], [572, 500, 50, 400], [572, 500, 50, 550], [572, 500, 50, 300], [572, 500, 50, 950], [572, 650, 50, 400], [572, 650, 50, 450], [572, 650, 50, 950], [572, 650, 50, 300], [572, 650, 50, 100], [572, 650, 50, 550], [572, 650, 50, 150], [572, 650, 50, 500], [572, 650, 50, 50], [572, 650, 50, 850], [572, 650, 50, 250], [572, 650, 50, 200], [572, 650, 50, 350], [572, 300, 50, 150], [572, 300, 50, 200], [572, 300, 50, 300], [572, 300, 50, 900], [572, 300, 50, 100], [572, 300, 50, 850], [572, 300, 50, 1150], [572, 300, 50, 1100], [572, 300, 50, 350], [572, 300, 50, 1200], [572, 300, 50, 950], [572, 300, 50, 550], [572, 300, 50, 450], [572, 300, 50, 250], [572, 300, 50, 500], [572, 300, 50, 50], [572, 300, 50, 400], [572, 300, 50, 1250]]","[[822, 275, 922, 425], [822, 575, 922, 725], [822, 225, 922, 375], [822, 425, 922, 575], [822, 175, 922, 325], [822, 325, 922, 475], [822, -275, 922, -125], [822, 475, 922, 625], [822, 125, 922, 275], [822, 525, 922, 675], [822, 625, 922, 775], [822, 375, 922, 525], [822, -175, 922, -25], [822, -325, 922, -175], [822, -775, 922, -625], [822, -25, 922, 125], [822, -125, 922, 25], [822, -725, 922, -575], [822, -225, 922, -75], [822, -175, 922, -25], [822, -375, 922, -225], [822, -1025, 922, -875], [822, -975, 922, -825], [822, -275, 922, -125], [822, -1075, 922, -925], [822, -925, 922, -775], [822, 125, 922, 275], [822, 25, 922, 175], [822, 75, 922, 225], [822, -675, 922, -525], [822, -75, 922, 75], [822, 175, 922, 325], [822, 375, 922, 525], [822, 275, 922, 425], [822, -225, 922, -75], [822, 525, 922, 675], [822, 75, 922, 225], [822, 475, 922, 625], [822, 225, 922, 375], [822, -325, 922, -175], [822, 425, 922, 575], [822, 575, 922, 725], [822, 125, 922, 275], [822, 325, 922, 475], [822, -525, 922, -375], [822, -175, 922, -25], [822, -125, 922, 25], [822, -475, 922, -325], [822, -25, 922, 125], [822, -275, 922, -125], [822, -325, 922, -175], [822, -225, 922, -75], [822, -425, 922, -275], [822, 475, 922, 625], [822, 575, 922, 725], [822, 225, 922, 375], [822, 425, 922, 575], [822, 375, 922, 525], [822, 275, 922, 425], [822, 325, 922, 475], [822, -225, 922, -75], [822, 675, 922, 825], [822, -475, 922, -325], [822, 525, 922, 675], [822, 175, 922, 325], [822, -125, 922, 25], [822, 625, 922, 775], [822, -75, 922, 75], [822, -175, 922, -25], [822, -575, 922, -425], [822, -925, 922, -775], [822, -225, 922, -75], [822, 125, 922, 275], [822, -825, 922, -675], [822, -125, 922, 25], [822, 275, 922, 425], [822, 75, 922, 225], [822, 175, 922, 325], [822, 225, 922, 375], [822, -25, 922, 125], [822, -525, 922, -375], [822, -775, 922, -625], [822, 25, 922, 175], [822, -625, 922, -475], [822, -875, 922, -725], [822, -275, 922, -125], [822, -175, 922, -25], [822, -975, 922, -825], [822, -825, 922, -675], [822, -75, 922, 75], [822, 75, 922, 225], [822, -125, 922, 25], [822, -1125, 922, -975], [822, -725, 922, -575], [822, -25, 922, 125], [822, 25, 922, 175], [822, -325, 922, -175], [822, -375, 922, -225], [822, -1075, 922, -925], [822, -425, 922, -275], [822, -225, 922, -75], [822, -425, 922, -275], [822, -25, 922, 125], [822, 175, 922, 325], [822, 225, 922, 375], [822, 375, 922, 525], [822, 275, 922, 425], [822, -75, 922, 75], [822, 75, 922, 225], [822, 25, 922, 175], [822, -125, 922, 25], [822, 125, 922, 275], [822, -525, 922, -375], [822, 175, 922, 325], [822, 125, 922, 275], [822, -375, 922, -225], [822, 275, 922, 425], [822, 475, 922, 625], [822, 25, 922, 175], [822, 425, 922, 575], [822, 75, 922, 225], [822, 525, 922, 675], [822, -275, 922, -125], [822, 325, 922, 475], [822, 375, 922, 525], [822, 225, 922, 375], [822, 75, 922, 225], [822, 25, 922, 175], [822, -75, 922, 75], [822, -675, 922, -525], [822, 125, 922, 275], [822, -625, 922, -475], [822, -925, 922, -775], [822, -875, 922, -725], [822, -125, 922, 25], [822, -975, 922, -825], [822, -725, 922, -575], [822, -325, 922, -175], [822, -225, 922, -75], [822, -25, 922, 125], [822, -275, 922, -125], [822, 175, 922, 325], [822, -175, 922, -25], [822, -1025, 922, -875]]","[[872, 350], [872, 650], [872, 300], [872, 500], [872, 250], [872, 400], [872, -200], [872, 550], [872, 200], [872, 600], [872, 700], [872, 450], [872, -100], [872, -250], [872, -700], [872, 50], [872, -50], [872, -650], [872, -150], [872, -100], [872, -300], [872, -950], [872, -900], [872, -200], [872, -1000], [872, -850], [872, 200], [872, 100], [872, 150], [872, -600], [872, 0], [872, 250], [872, 450], [872, 350], [872, -150], [872, 600], [872, 150], [872, 550], [872, 300], [872, -250], [872, 500], [872, 650], [872, 200], [872, 400], [872, -450], [872, -100], [872, -50], [872, -400], [872, 50], [872, -200], [872, -250], [872, -150], [872, -350], [872, 550], [872, 650], [872, 300], [872, 500], [872, 450], [872, 350], [872, 400], [872, -150], [872, 750], [872, -400], [872, 600], [872, 250], [872, -50], [872, 700], [872, 0], [872, -100], [872, -500], [872, -850], [872, -150], [872, 200], [872, -750], [872, -50], [872, 350], [872, 150], [872, 250], [872, 300], [872, 50], [872, -450], [872, -700], [872, 100], [872, -550], [872, -800], [872, -200], [872, -100], [872, -900], [872, -750], [872, 0], [872, 150], [872, -50], [872, -1050], [872, -650], [872, 50], [872, 100], [872, -250], [872, -300], [872, -1000], [872, -350], [872, -150], [872, -350], [872, 50], [872, 250], [872, 300], [872, 450], [872, 350], [872, 0], [872, 150], [872, 100], [872, -50], [872, 200], [872, -450], [872, 250], [872, 200], [872, -300], [872, 350], [872, 550], [872, 100], [872, 500], [872, 150], [872, 600], [872, -200], [872, 400], [872, 450], [872, 300], [872, 150], [872, 100], [872, 0], [872, -600], [872, 200], [872, -550], [872, -850], [872, -800], [872, -50], [872, -900], [872, -650], [872, -250], [872, -150], [872, 50], [872, -200], [872, 250], [872, -100], [872, -950]]",[],0
P597Fg006_1_P597Fg025_0,P597Fg006_P597Fg025,345,40,0.11594202898550725,120,30,0.25,28,0.23333333333333334,1,0.008333333333333333,0,0.0,P597Fg006,0,0,0,0,P597Fg025,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 2], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 1, 2], [False, 2, 0], [False, 2, 0], [False, 3, 0], [False, 3, 2]]","[[572, 750, 50, 600], [572, 250, 50, 400], [572, 250, 50, 600], [572, 250, 50, 500], [572, 250, 50, 100], [572, 250, 50, 300], [572, 250, 50, 50], [572, 700, 50, 50], [572, 800, 50, 50], [572, 400, 50, 550], [572, 400, 50, 300], [572, 400, 50, 600], [572, 400, 50, 100], [572, 400, 50, 450], [572, 400, 50, 500], [572, 400, 50, 400], [572, 400, 50, 50], [572, 200, 50, 100], [572, 200, 50, 600], [572, 200, 50, 50], [572, 650, 50, 50], [572, 300, 50, 600], [572, 300, 50, 100], [572, 300, 50, 150], [572, 300, 50, 300], [572, 300, 50, 500], [572, 300, 50, 400], [572, 300, 50, 50], [572, 300, 50, 350], [572, 300, 50, 450]]","[[822, 75, 922, 225], [822, -225, 922, -75], [822, -425, 922, -275], [822, -325, 922, -175], [822, 75, 922, 225], [822, -125, 922, 25], [822, 125, 922, 275], [822, 575, 922, 725], [822, 675, 922, 825], [822, -225, 922, -75], [822, 25, 922, 175], [822, -275, 922, -125], [822, 225, 922, 375], [822, -125, 922, 25], [822, -175, 922, -25], [822, -75, 922, 75], [822, 275, 922, 425], [822, 25, 922, 175], [822, -475, 922, -325], [822, 75, 922, 225], [822, 525, 922, 675], [822, -375, 922, -225], [822, 125, 922, 275], [822, 75, 922, 225], [822, -75, 922, 75], [822, -275, 922, -125], [822, -175, 922, -25], [822, 175, 922, 325], [822, -125, 922, 25], [822, -225, 922, -75]]","[[872, 150], [872, -150], [872, -350], [872, -250], [872, 150], [872, -50], [872, 200], [872, 650], [872, 750], [872, -150], [872, 100], [872, -200], [872, 300], [872, -50], [872, -100], [872, 0], [872, 350], [872, 100], [872, -400], [872, 150], [872, 600], [872, -300], [872, 200], [872, 150], [872, 0], [872, -200], [872, -100], [872, 250], [872, -50], [872, -150]]",[],0
P597Fg006_0_P597Fg063_0,P597Fg006_P597Fg063,45,9,0.2,4,3,0.75,2,0.5,0,0.0,0,0.0,P597Fg006,0,0,0,0,P597Fg063,0,0,0,0,"[[True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 700, 50, 50], [50, 600, 50, 50], [50, 650, 50, 50]]","[[300, 575, 400, 725], [300, 475, 400, 625], [300, 525, 400, 675]]","[[350, 650], [350, 550], [350, 600]]",[],0
P597Fg006_0_P598Fg006_0,P597Fg006_P598Fg006,560,145,0.25892857142857145,102,38,0.37254901960784315,38,0.37254901960784315,1,0.00980392156862745,0,0.0,P597Fg006,0,0,0,0,P598Fg006,0,0,0,0,"[[True, 1, 3], [True, 1, 3], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 1], [True, 1, 1], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1]]","[[50, 400, 50, 450], [50, 400, 50, 650], [50, 400, 50, 700], [50, 400, 50, 800], [50, 400, 50, 500], [50, 400, 50, 600], [50, 700, 50, 650], [50, 700, 50, 700], [50, 700, 50, 750], [50, 700, 50, 600], [50, 700, 50, 550], [50, 700, 50, 800], [50, 700, 50, 400], [50, 700, 50, 450], [50, 700, 50, 500], [50, 600, 50, 500], [50, 600, 50, 800], [50, 600, 50, 650], [50, 600, 50, 550], [50, 600, 50, 750], [50, 600, 50, 700], [50, 600, 50, 450], [50, 600, 50, 350], [50, 600, 50, 600], [50, 650, 50, 450], [50, 650, 50, 700], [50, 650, 50, 400], [50, 650, 50, 750], [50, 650, 50, 550], [50, 650, 50, 650], [50, 650, 50, 500], [50, 650, 50, 800], [50, 350, 50, 600], [50, 350, 50, 700], [50, 350, 50, 800], [50, 350, 50, 500], [50, 350, 50, 450], [50, 300, 50, 500]]","[[300, -125, 400, 25], [300, -325, 400, -175], [300, -375, 400, -225], [300, -475, 400, -325], [300, -175, 400, -25], [300, -275, 400, -125], [300, -25, 400, 125], [300, -75, 400, 75], [300, -125, 400, 25], [300, 25, 400, 175], [300, 75, 400, 225], [300, -175, 400, -25], [300, 225, 400, 375], [300, 175, 400, 325], [300, 125, 400, 275], [300, 25, 400, 175], [300, -275, 400, -125], [300, -125, 400, 25], [300, -25, 400, 125], [300, -225, 400, -75], [300, -175, 400, -25], [300, 75, 400, 225], [300, 175, 400, 325], [300, -75, 400, 75], [300, 125, 400, 275], [300, -125, 400, 25], [300, 175, 400, 325], [300, -175, 400, -25], [300, 25, 400, 175], [300, -75, 400, 75], [300, 75, 400, 225], [300, -225, 400, -75], [300, -325, 400, -175], [300, -425, 400, -275], [300, -525, 400, -375], [300, -225, 400, -75], [300, -175, 400, -25], [300, -275, 400, -125]]","[[350, -50], [350, -250], [350, -300], [350, -400], [350, -100], [350, -200], [350, 50], [350, 0], [350, -50], [350, 100], [350, 150], [350, -100], [350, 300], [350, 250], [350, 200], [350, 100], [350, -200], [350, -50], [350, 50], [350, -150], [350, -100], [350, 150], [350, 250], [350, 0], [350, 200], [350, -50], [350, 250], [350, -100], [350, 100], [350, 0], [350, 150], [350, -150], [350, -250], [350, -350], [350, -450], [350, -150], [350, -100], [350, -200]]",[],0
P597Fg006_0_P597Fg040_0,P597Fg006_P597Fg040,105,19,0.18095238095238095,28,6,0.21428571428571427,6,0.21428571428571427,1,0.03571428571428571,0,0.0,P597Fg006,0,0,0,0,P597Fg040,0,0,0,0,"[[True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0]]","[[50, 400, 50, 250], [50, 700, 50, 250], [50, 700, 50, 150], [50, 600, 50, 250], [50, 600, 50, 300], [50, 650, 50, 250]]","[[300, 75, 400, 225], [300, 375, 400, 525], [300, 475, 400, 625], [300, 275, 400, 425], [300, 225, 400, 375], [300, 325, 400, 475]]","[[350, 150], [350, 450], [350, 550], [350, 350], [350, 300], [350, 400]]",[],0
P597Fg006_1_P598Fg025_0,P597Fg006_P598Fg025,150,8,0.05333333333333334,50,1,0.02,1,0.02,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg025,0,0,0,0,"[[False, 1, 0]]","[[572, 300, 50, 0]]","[[822, 225, 922, 375]]","[[872, 300]]",[],0
P597Fg006_1_P598Fg015_0,P597Fg006_P598Fg015,420,24,0.05714285714285714,170,6,0.03529411764705882,5,0.029411764705882353,1,0.0058823529411764705,0,0.0,P597Fg006,0,0,0,0,P598Fg015,0,0,0,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 2], [False, 1, 3], [False, 1, 3], [False, 1, 3]]","[[572, 400, 50, 750], [572, 400, 50, 150], [572, 300, 50, 750], [572, 300, 50, 150], [572, 300, 50, 800], [572, 300, 50, 500]]","[[822, -425, 922, -275], [822, 175, 922, 325], [822, -525, 922, -375], [822, 75, 922, 225], [822, -575, 922, -425], [822, -275, 922, -125]]","[[872, -350], [872, 250], [872, -450], [872, 150], [872, -500], [872, -200]]",[],0
P597Fg006_1_P598Fg007_1,P597Fg006_P598Fg007,750,82,0.10933333333333334,210,18,0.08571428571428572,17,0.08095238095238096,1,0.004761904761904762,0,0.0,P597Fg006,0,0,0,0,P598Fg007,0,0,0,0,"[[True, 1, 4], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 3, 2]]","[[572, 250, 343, 450], [572, 250, 343, 0], [572, 250, 343, 250], [572, 250, 343, 350], [572, 250, 343, 500], [572, 800, 343, 500], [572, 400, 343, 250], [572, 400, 343, 0], [572, 400, 343, 500], [572, 300, 343, 0], [572, 300, 343, 250], [572, 300, 343, 500], [572, 300, 343, 150], [572, 300, 343, 100], [572, 300, 343, 550], [572, 300, 343, 450], [572, 300, 343, 350], [572, 300, 343, 1200]]","[[822, -275, 922, -125], [822, 175, 922, 325], [822, -75, 922, 75], [822, -175, 922, -25], [822, -325, 922, -175], [822, 225, 922, 375], [822, 75, 922, 225], [822, 325, 922, 475], [822, -175, 922, -25], [822, 225, 922, 375], [822, -25, 922, 125], [822, -275, 922, -125], [822, 75, 922, 225], [822, 125, 922, 275], [822, -325, 922, -175], [822, -225, 922, -75], [822, -125, 922, 25], [822, -975, 922, -825]]","[[872, -200], [872, 250], [872, 0], [872, -100], [872, -250], [872, 300], [872, 150], [872, 400], [872, -100], [872, 300], [872, 50], [872, -200], [872, 150], [872, 200], [872, -250], [872, -150], [872, -50], [872, -900]]",[],0
P597Fg006_0_P597Fg008_0,P597Fg006_P597Fg008,105,6,0.05714285714285714,8,1,0.125,0,0.0,0,0.0,0,0.0,P597Fg006,0,0,0,0,P597Fg008,0,0,0,0,"[[True, 2, 0]]","[[50, 700, 50, 0]]","[[300, 625, 400, 775]]","[[350, 700]]",[],0
P597Fg006_0_P598Fg014_1,P597Fg006_P598Fg014,195,21,0.1076923076923077,18,3,0.16666666666666666,2,0.1111111111111111,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg014,0,0,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[50, 700, 481, 100], [50, 700, 481, 150], [50, 600, 481, 100]]","[[300, 525, 400, 675], [300, 475, 400, 625], [300, 425, 400, 575]]","[[350, 600], [350, 550], [350, 500]]",[],0
