fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
P596Fg011_1_P597Fg001_0,P596Fg011_P597Fg001,3,3,2,0,0,"[[False, 0, 0], [False, 0, 2], [False, 1, 0]]","[[750, 0, 0, 0], [750, 0, 0, 500], [750, 250, 0, 0]]","[[4041, 2725, 4158, 2308], [4041, 2725, 3658, 2308], [3791, 2725, 4158, 2308]]"
P596Fg036_1_P598Fg010_0,P596Fg036_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3721, 2204, 3459, 1384], [3721, 2204, 3209, 1384]]"
P596Fg062_1_P597Fg061_0,P596Fg062_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3782, 2792, 3963, 2070]]"
P589Fg008_1_P590Fg004_0,P589Fg008_P590Fg004,3,3,3,1,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 1]]","[[1000, 250, 0, 0], [1000, 250, 0, 0], [1000, 250, 0, 250]]","[[3638, 2966, 3830, 1786], [3638, 2966, 3830, 1786], [3638, 2966, 3580, 1786]]"
P589Fg007_1_P597Fg011_1,P589Fg007_P597Fg011,3,1,1,0,0,"[[True, 1, 1]]","[[1000, 250, 500, 250]]","[[3816, 3031, 3354, 2547]]"
P596Fg008_1_P597Fg060_1,P596Fg008_P597Fg060,3,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 250, 0]]","[[3841, 2787, 3770, 2623]]"
P596Fg043_1_P598Fg013_0,P596Fg043_P598Fg013,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250]]","[[3854, 2502, 3866, 1800], [3854, 2502, 3616, 1800]]"
P596Fg012_1_P597Fg053_1,P596Fg012_P597Fg053,2,2,2,1,0,"[[True, 0, 1], [True, 1, 1]]","[[750, 0, 750, 250], [750, 250, 750, 250]]","[[4086, 2671, 3219, 3001], [3836, 2671, 3219, 3001]]"
P589Fg004_1_P597Fg067_0,P589Fg004_P597Fg067,1,1,0,0,0,"[[False, 3, 1]]","[[2750, 750, 0, 250]]","[[3429, 3968, 3435, 2354]]"
P596Fg029_1_P597Fg071_0,P596Fg029_P597Fg071,2,1,1,0,0,"[[False, 0, 1]]","[[250, 0, 0, 250]]","[[3901, 2090, 3565, 2157]]"
P596Fg062_1_P597Fg041_1,P596Fg062_P597Fg041,1,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 1000, 0]]","[[3782, 2792, 3700, 2609]]"
P596Fg036_1_P597Fg023_0,P596Fg036_P597Fg023,2,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3721, 2204, 3360, 2269]]"
P596Fg071_1_P597Fg060_1,P596Fg071_P597Fg060,3,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 250, 0]]","[[3995, 2871, 3770, 2623]]"
P596Fg051_1_P597Fg068_0,P596Fg051_P597Fg068,1,1,1,0,0,"[[False, 0, 0]]","[[1000, 0, 0, 0]]","[[3794, 2742, 3576, 2162]]"
P589Fg004_1_P598Fg022_1,P589Fg004_P598Fg022,1,1,0,0,0,"[[True, 3, 0]]","[[2750, 750, 1250, 0]]","[[3429, 3968, 3452, 2607]]"
P589Fg008_1_P598Fg011_0,P589Fg008_P598Fg011,1,1,1,0,0,"[[False, 1, 0]]","[[1000, 250, 0, 0]]","[[3638, 2966, 3556, 1582]]"
P589Fg010_1_P598Fg010_0,P589Fg010_P598Fg010,5,5,5,2,0,"[[False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 3, 1], [False, 3, 2]]","[[750, 250, 0, 250], [750, 250, 0, 500], [750, 500, 0, 250], [750, 750, 0, 250], [750, 750, 0, 500]]","[[3974, 2859, 3459, 1384], [3974, 2859, 3209, 1384], [3724, 2859, 3459, 1384], [3474, 2859, 3459, 1384], [3474, 2859, 3209, 1384]]"
P589Fg002_1_P596Fg073_0,P589Fg002_P596Fg073,6,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[2500, 0, 0, 250], [2500, 250, 0, 250]]","[[4227, 3838, 3826, 2145], [3977, 3838, 3826, 2145]]"
P589Fg005_1_P590Fg027_0,P589Fg005_P590Fg027,3,3,2,1,0,"[[False, 0, 0], [False, 0, 1], [False, 2, 1]]","[[750, 0, 0, 0], [750, 0, 0, 250], [750, 500, 0, 250]]","[[3934, 2857, 3666, 1804], [3934, 2857, 3416, 1804], [3434, 2857, 3416, 1804]]"
P589Fg012_1_P597Fg023_0,P589Fg012_P597Fg023,9,4,4,3,0,"[[False, 1, 1], [False, 2, 1], [False, 3, 1], [False, 4, 1]]","[[1250, 250, 0, 250], [1250, 500, 0, 250], [1250, 750, 0, 250], [1250, 1000, 0, 250]]","[[3900, 3044, 3360, 2269], [3650, 3044, 3360, 2269], [3400, 3044, 3360, 2269], [3150, 3044, 3360, 2269]]"
P589Fg012_1_P593Fg016_0,P589Fg012_P593Fg016,6,4,2,2,0,"[[False, 1, 2], [False, 3, 2], [False, 4, 2], [False, 4, 3]]","[[1250, 250, 0, 500], [1250, 750, 0, 500], [1250, 1000, 0, 500], [1250, 1000, 0, 750]]","[[3900, 3044, 3218, 2398], [3400, 3044, 3218, 2398], [3150, 3044, 3218, 2398], [3150, 3044, 3218, 2648]]"
P596Fg031_1_P597Fg061_0,P596Fg031_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3933, 2355, 3963, 2070]]"
P596Fg008_1_P597Fg046_1,P596Fg008_P597Fg046,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 500, 250]]","[[3841, 2787, 3460, 2481]]"
P596Fg005_1_P598Fg011_0,P596Fg005_P598Fg011,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[4317, 2558, 3556, 1582], [4067, 2558, 3556, 1582]]"
P596Fg056_1_P598Fg034_1,P596Fg056_P598Fg034,4,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[500, 0, 250, 0], [500, 250, 250, 0]]","[[4183, 2901, 3563, 2151], [3933, 2901, 3563, 2151]]"
P596Fg011_1_P597Fg003_1,P596Fg011_P597Fg003,4,2,2,1,0,"[[True, 0, 1], [True, 1, 1]]","[[750, 0, 750, 250], [750, 250, 750, 250]]","[[4041, 2725, 3748, 2954], [3791, 2725, 3748, 2954]]"
P596Fg049_1_P598Fg032_0,P596Fg049_P598Fg032,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3827, 2530, 3497, 1641]]"
P589Fg001_1_P597Fg065_1,P589Fg001_P597Fg065,4,4,4,2,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 3, 0]]","[[1000, 250, 750, 0], [1000, 500, 750, 0], [1000, 750, 750, 0], [1000, 250, 750, 0]]","[[3815, 2952, 3473, 2510], [3565, 2952, 3473, 2510], [3315, 2952, 3473, 2510], [3815, 2952, 3473, 2510]]"
P596Fg016_1_P598Fg014_0,P596Fg016_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3507, 2916, 3153, 1797]]"
P589Fg008_1_P597Fg053_1,P589Fg008_P597Fg053,1,1,1,0,0,"[[True, 1, 1]]","[[1000, 250, 750, 250]]","[[3638, 2966, 3219, 3001]]"
P596Fg006_1_P597Fg003_0,P596Fg006_P597Fg003,2,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[4025, 2972, 3498, 2204]]"
P596Fg047_1_P597Fg041_1,P596Fg047_P597Fg041,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3871, 2473, 3700, 2609]]"
P596Fg060_1_P597Fg044_1,P596Fg060_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 500, 0]]","[[4082, 3039, 3606, 2554]]"
P596Fg016_1_P596Fg055_1,P596Fg016_P596Fg055,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 250, 250]]","[[3507, 2916, 3901, 2667]]"
P596Fg021_1_P597Fg044_1,P596Fg021_P597Fg044,2,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[500, 0, 500, 0], [500, 250, 500, 0]]","[[3882, 2391, 3606, 2554], [3632, 2391, 3606, 2554]]"
P596Fg056_1_P596Fg085_1,P596Fg056_P596Fg085,2,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[500, 0, 250, 0], [500, 250, 250, 0]]","[[4183, 2901, 3960, 2631], [3933, 2901, 3960, 2631]]"
P589Fg009_1_P590Fg002_0,P589Fg009_P590Fg002,3,2,1,0,0,"[[False, 1, 1], [False, 1, 3]]","[[750, 250, 0, 250], [750, 250, 0, 750]]","[[3583, 2999, 3846, 1408], [3583, 2999, 3346, 1408]]"
P589Fg010_1_P598Fg014_0,P589Fg010_P598Fg014,2,2,1,0,0,"[[False, 1, 1], [False, 3, 1]]","[[750, 250, 0, 250], [750, 750, 0, 250]]","[[3974, 2859, 3153, 1797], [3474, 2859, 3153, 1797]]"
P596Fg053_1_P597Fg053_1,P596Fg053_P597Fg053,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 750, 250]]","[[4003, 3017, 3219, 3001]]"
P589Fg004_1_P597Fg011_0,P589Fg004_P597Fg011,3,2,1,1,0,"[[False, 3, 0], [False, 3, 1]]","[[2750, 750, 0, 0], [2750, 750, 0, 250]]","[[3429, 3968, 3604, 2047], [3429, 3968, 3354, 2047]]"
P596Fg036_1_P597Fg044_1,P596Fg036_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3721, 2204, 3606, 2554]]"
P596Fg032_1_P597Fg060_1,P596Fg032_P597Fg060,3,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 250, 0]]","[[3748, 2389, 3770, 2623]]"
P589Fg001_1_P596Fg019_0,P589Fg001_P596Fg019,1,1,0,0,0,"[[False, 2, 0]]","[[1000, 500, 0, 0]]","[[3565, 2952, 3650, 1907]]"
P596Fg041_1_P597Fg044_1,P596Fg041_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3774, 2273, 3606, 2554]]"
P596Fg009_1_P597Fg020_0,P596Fg009_P597Fg020,1,1,1,0,0,"[[False, 0, 1]]","[[250, 0, 0, 250]]","[[3867, 2519, 3367, 1901]]"
P596Fg007_1_P596Fg055_1,P596Fg007_P596Fg055,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 250, 250]]","[[3922, 2946, 3901, 2667]]"
P589Fg009_1_P597Fg058_1,P589Fg009_P597Fg058,1,1,1,0,0,"[[True, 1, 0]]","[[750, 250, 500, 0]]","[[3583, 2999, 3425, 2564]]"
P596Fg063_1_P598Fg020_0,P596Fg063_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[750, 0, 0, 500], [750, 0, 0, 750]]","[[3911, 2799, 3394, 1606], [3911, 2799, 3144, 1606]]"
P596Fg023_1_P597Fg010_0,P596Fg023_P597Fg010,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3793, 2223, 3767, 1860]]"
P596Fg040_1_P598Fg023_0,P596Fg040_P598Fg023,1,1,1,0,0,"[[False, 1, 0]]","[[500, 250, 0, 0]]","[[3672, 2316, 3350, 1729]]"
P596Fg002_1_P598Fg010_0,P596Fg002_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3703, 2675, 3459, 1384], [3703, 2675, 3209, 1384]]"
P596Fg044_1_P597Fg058_1,P596Fg044_P597Fg058,1,1,1,0,0,"[[True, 1, 0]]","[[750, 250, 500, 0]]","[[3888, 2572, 3425, 2564]]"
P596Fg070_1_P598Fg021_0,P596Fg070_P598Fg021,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3973, 2727, 3306, 1787]]"
P596Fg044_1_P597Fg040_0,P596Fg044_P597Fg040,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[3888, 2572, 3474, 2260]]"
P589Fg012_0_P597Fg009_1,P589Fg012_P597Fg009,1,1,0,0,0,"[[False, 2, 0]]","[[0, 500, 1250, 0]]","[[3650, 1794, 3420, 2876]]"
P596Fg067_1_P597Fg011_0,P596Fg067_P597Fg011,5,4,4,1,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250], [500, 250, 0, 0], [500, 250, 0, 250]]","[[3981, 2332, 3604, 2047], [3981, 2332, 3354, 2047], [3731, 2332, 3604, 2047], [3731, 2332, 3354, 2047]]"
P596Fg014_1_P598Fg010_0,P596Fg014_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500]]","[[3921, 3005, 3459, 1384], [3921, 3005, 3209, 1384]]"
P596Fg013_1_P598Fg021_0,P596Fg013_P598Fg021,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[4158, 2865, 3306, 1787]]"
P596Fg045_1_P598Fg001_1,P596Fg045_P598Fg001,3,1,1,0,0,"[[True, 0, 5]]","[[750, 0, 1250, 1250]]","[[4147, 2716, 2501, 2617]]"
P596Fg041_1_P597Fg001_0,P596Fg041_P597Fg001,2,2,1,0,0,"[[False, 0, 0], [False, 0, 2]]","[[500, 0, 0, 0], [500, 0, 0, 500]]","[[3774, 2273, 4158, 2308], [3774, 2273, 3658, 2308]]"
P596Fg063_1_P598Fg013_0,P596Fg063_P598Fg013,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[750, 0, 0, 0], [750, 0, 0, 250]]","[[3911, 2799, 3866, 1800], [3911, 2799, 3616, 1800]]"
P596Fg029_1_P597Fg066_0,P596Fg029_P597Fg066,1,1,1,0,0,"[[False, 0, 0]]","[[250, 0, 0, 0]]","[[3901, 2090, 3679, 1988]]"
P596Fg031_1_P597Fg026_0,P596Fg031_P597Fg026,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250]]","[[3933, 2355, 3625, 2002], [3933, 2355, 3375, 2002]]"
P589Fg002_1_P597Fg051_0,P589Fg002_P597Fg051,15,15,15,1,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 3, 0], [False, 3, 1], [False, 4, 0], [False, 4, 1], [False, 5, 0], [False, 5, 1]]","[[2500, 0, 0, 0], [2500, 0, 0, 250], [2500, 250, 0, 0], [2500, 250, 0, 250], [2500, 0, 0, 0], [2500, 0, 0, 250], [2500, 250, 0, 0], [2500, 250, 0, 250], [2500, 500, 0, 250], [2500, 750, 0, 0], [2500, 750, 0, 250], [2500, 1000, 0, 0], [2500, 1000, 0, 250], [2500, 1250, 0, 0], [2500, 1250, 0, 250]]","[[4227, 3838, 3953, 2216], [4227, 3838, 3703, 2216], [3977, 3838, 3953, 2216], [3977, 3838, 3703, 2216], [4227, 3838, 3953, 2216], [4227, 3838, 3703, 2216], [3977, 3838, 3953, 2216], [3977, 3838, 3703, 2216], [3727, 3838, 3703, 2216], [3477, 3838, 3953, 2216], [3477, 3838, 3703, 2216], [3227, 3838, 3953, 2216], [3227, 3838, 3703, 2216], [2977, 3838, 3953, 2216], [2977, 3838, 3703, 2216]]"
P596Fg050_1_P598Fg002_0,P596Fg050_P598Fg002,1,1,0,0,0,"[[False, 0, 9]]","[[500, 0, 0, 2250]]","[[3960, 2472, 1103, 1434]]"
P589Fg011_1_P597Fg025_0,P589Fg011_P597Fg025,7,7,7,2,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 3, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500], [750, 250, 0, 250], [750, 250, 0, 500], [750, 500, 0, 250], [750, 500, 0, 500], [750, 750, 0, 500]]","[[4250, 2932, 3847, 2210], [4250, 2932, 3597, 2210], [4000, 2932, 3847, 2210], [4000, 2932, 3597, 2210], [3750, 2932, 3847, 2210], [3750, 2932, 3597, 2210], [3500, 2932, 3597, 2210]]"
P589Fg001_1_P597Fg003_1,P589Fg001_P597Fg003,16,6,6,1,0,"[[True, 1, 1], [True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 3, 1], [True, 3, 1]]","[[1000, 250, 750, 250], [1000, 500, 750, 250], [1000, 750, 750, 250], [1000, 250, 750, 250], [1000, 500, 750, 250], [1000, 750, 750, 250]]","[[3815, 2952, 3748, 2954], [3565, 2952, 3748, 2954], [3315, 2952, 3748, 2954], [3815, 2952, 3748, 2954], [3565, 2952, 3748, 2954], [3315, 2952, 3748, 2954]]"
P596Fg063_1_P597Fg066_0,P596Fg063_P597Fg066,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3911, 2799, 3679, 1988]]"
P596Fg049_1_P597Fg004_0,P596Fg049_P597Fg004,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3827, 2530, 3573, 2081]]"
P596Fg012_1_P597Fg061_0,P596Fg012_P597Fg061,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[750, 0, 0, 0], [750, 250, 0, 0]]","[[4086, 2671, 3963, 2070], [3836, 2671, 3963, 2070]]"
P589Fg010_1_P597Fg068_0,P589Fg010_P597Fg068,2,2,1,0,0,"[[False, 1, 0], [False, 3, 0]]","[[750, 250, 0, 0], [750, 750, 0, 0]]","[[3974, 2859, 3576, 2162], [3474, 2859, 3576, 2162]]"
P596Fg065_1_P597Fg061_0,P596Fg065_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3824, 2936, 3963, 2070]]"
P589Fg009_1_P598Fg030_0,P589Fg009_P598Fg030,1,1,1,0,0,"[[False, 1, 0]]","[[750, 250, 0, 0]]","[[3583, 2999, 3720, 1765]]"
P596Fg063_1_P598Fg036_0,P596Fg063_P598Fg036,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3911, 2799, 3044, 2202]]"
P589Fg002_1_P597Fg047_1,P589Fg002_P597Fg047,7,7,6,2,0,"[[True, 0, 0], [True, 0, 0], [True, 1, 0], [True, 1, 0], [True, 3, 0], [True, 4, 0], [True, 5, 0]]","[[2500, 0, 1000, 0], [2500, 250, 1000, 0], [2500, 0, 1000, 0], [2500, 250, 1000, 0], [2500, 750, 1000, 0], [2500, 1000, 1000, 0], [2500, 1250, 1000, 0]]","[[4227, 3838, 3691, 2794], [3977, 3838, 3691, 2794], [4227, 3838, 3691, 2794], [3977, 3838, 3691, 2794], [3477, 3838, 3691, 2794], [3227, 3838, 3691, 2794], [2977, 3838, 3691, 2794]]"
P589Fg001_1_P593Fg013_1,P589Fg001_P593Fg013,11,3,3,2,0,"[[True, 1, 1], [True, 2, 1], [True, 3, 1]]","[[1000, 250, 500, 250], [1000, 500, 500, 250], [1000, 750, 500, 250]]","[[3815, 2952, 3636, 2071], [3565, 2952, 3636, 2071], [3315, 2952, 3636, 2071]]"
P596Fg067_1_P598Fg023_0,P596Fg067_P598Fg023,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[3981, 2332, 3350, 1729], [3731, 2332, 3350, 1729]]"
P596Fg041_1_P597Fg004_0,P596Fg041_P597Fg004,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3774, 2273, 3573, 2081]]"
P596Fg037_1_P598Fg021_1,P596Fg037_P598Fg021,2,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 250, 0]]","[[3797, 2211, 3556, 2037]]"
P596Fg062_1_P597Fg067_0,P596Fg062_P597Fg067,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3782, 2792, 3435, 2354]]"
P589Fg001_1_P596Fg044_0,P589Fg001_P596Fg044,2,2,2,1,0,"[[False, 1, 1], [False, 2, 1]]","[[1000, 250, 0, 250], [1000, 500, 0, 250]]","[[3815, 2952, 3888, 1822], [3565, 2952, 3888, 1822]]"
P596Fg063_1_P597Fg053_1,P596Fg063_P597Fg053,2,2,2,1,0,"[[True, 0, 1], [True, 0, 0]]","[[750, 0, 750, 0], [750, 0, 750, 250]]","[[3911, 2799, 3469, 3001], [3911, 2799, 3219, 3001]]"
P596Fg032_1_P597Fg061_0,P596Fg032_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3748, 2389, 3963, 2070]]"
P596Fg018_1_P598Fg004_0,P596Fg018_P598Fg004,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3797, 2522, 3452, 1599], [3797, 2522, 3202, 1599]]"
P596Fg023_1_P598Fg010_0,P596Fg023_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3793, 2223, 3459, 1384], [3793, 2223, 3209, 1384]]"
P596Fg055_1_P597Fg071_0,P596Fg055_P597Fg071,2,1,1,0,0,"[[False, 1, 1]]","[[250, 250, 0, 250]]","[[3901, 2667, 3565, 2157]]"
P589Fg001_1_P597Fg047_1,P589Fg001_P597Fg047,6,6,6,1,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 2, 0], [True, 3, 0], [True, 3, 0]]","[[1000, 250, 1000, 0], [1000, 500, 1000, 0], [1000, 750, 1000, 0], [1000, 250, 1000, 0], [1000, 500, 1000, 0], [1000, 750, 1000, 0]]","[[3815, 2952, 3691, 2794], [3565, 2952, 3691, 2794], [3315, 2952, 3691, 2794], [3815, 2952, 3691, 2794], [3565, 2952, 3691, 2794], [3315, 2952, 3691, 2794]]"
P596Fg044_1_P597Fg004_1,P596Fg044_P597Fg004,4,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[750, 0, 1250, 0], [750, 250, 1250, 0]]","[[4138, 2572, 4073, 3331], [3888, 2572, 4073, 3331]]"
P589Fg008_1_P598Fg015_0,P589Fg008_P598Fg015,1,1,0,0,0,"[[False, 1, 3]]","[[1000, 250, 0, 750]]","[[3638, 2966, 3182, 1779]]"
P596Fg067_1_P597Fg047_1,P596Fg067_P597Fg047,2,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[500, 0, 1000, 0], [500, 250, 1000, 0]]","[[3981, 2332, 3691, 2794], [3731, 2332, 3691, 2794]]"
P596Fg006_1_P598Fg030_0,P596Fg006_P598Fg030,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[4025, 2972, 3720, 1765]]"
P596Fg043_1_P598Fg008_0,P596Fg043_P598Fg008,3,2,1,1,0,"[[False, 0, 5], [False, 0, 6]]","[[500, 0, 0, 1250], [500, 0, 0, 1500]]","[[3854, 2502, 2938, 1865], [3854, 2502, 2688, 1865]]"
P596Fg038_1_P598Fg021_0,P596Fg038_P598Fg021,2,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3476, 2247, 3306, 1787]]"
P589Fg010_1_P590Fg035_0,P589Fg010_P590Fg035,12,6,5,1,0,"[[False, 1, 3], [False, 1, 4], [False, 2, 3], [False, 2, 4], [False, 3, 3], [False, 3, 4]]","[[750, 250, 0, 750], [750, 250, 0, 1000], [750, 500, 0, 750], [750, 500, 0, 1000], [750, 750, 0, 750], [750, 750, 0, 1000]]","[[3974, 2859, 3486, 1700], [3974, 2859, 3236, 1700], [3724, 2859, 3486, 1700], [3724, 2859, 3236, 1700], [3474, 2859, 3486, 1700], [3474, 2859, 3236, 1700]]"
P596Fg039_1_P597Fg008_0,P596Fg039_P597Fg008,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3668, 2195, 3745, 1977]]"
P596Fg009_1_P598Fg032_0,P596Fg009_P598Fg032,1,1,1,0,0,"[[False, 0, 1]]","[[250, 0, 0, 250]]","[[3867, 2519, 3497, 1641]]"
P596Fg060_1_P598Fg001_0,P596Fg060_P598Fg001,2,2,1,0,0,"[[False, 0, 1], [False, 0, 5]]","[[750, 0, 0, 250], [750, 0, 0, 1250]]","[[4082, 3039, 3501, 1367], [4082, 3039, 2501, 1367]]"
P596Fg042_1_P597Fg060_1,P596Fg042_P597Fg060,3,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 250, 0]]","[[3905, 2441, 3770, 2623]]"
P589Fg001_1_P590Fg009_0,P589Fg001_P590Fg009,7,7,6,1,0,"[[False, 1, 2], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 2]]","[[1000, 250, 0, 500], [1000, 500, 0, 250], [1000, 500, 0, 500], [1000, 750, 0, 500], [1000, 250, 0, 500], [1000, 500, 0, 500], [1000, 750, 0, 500]]","[[3815, 2952, 3407, 2186], [3565, 2952, 3657, 2186], [3565, 2952, 3407, 2186], [3315, 2952, 3407, 2186], [3815, 2952, 3407, 2186], [3565, 2952, 3407, 2186], [3315, 2952, 3407, 2186]]"
P589Fg001_1_P597Fg032_0,P589Fg001_P597Fg032,5,3,3,2,0,"[[False, 1, 0], [False, 2, 0], [False, 3, 0]]","[[1000, 250, 0, 0], [1000, 500, 0, 0], [1000, 750, 0, 0]]","[[3815, 2952, 3851, 2114], [3565, 2952, 3851, 2114], [3315, 2952, 3851, 2114]]"
P596Fg021_1_P597Fg051_1,P596Fg021_P597Fg051,4,1,1,0,0,"[[True, 1, 0]]","[[500, 250, 500, 0]]","[[3632, 2391, 3953, 2716]]"
P596Fg031_1_P598Fg002_0,P596Fg031_P598Fg002,1,1,0,0,0,"[[False, 0, 9]]","[[500, 0, 0, 2250]]","[[3933, 2355, 1103, 1434]]"
P596Fg006_1_P597Fg006_0,P596Fg006_P597Fg006,1,1,0,0,0,"[[False, 0, 3]]","[[750, 0, 0, 750]]","[[4025, 2972, 3319, 1899]]"
P596Fg054_1_P598Fg008_0,P596Fg054_P598Fg008,1,1,0,0,0,"[[False, 0, 6]]","[[500, 0, 0, 1500]]","[[4127, 2748, 2688, 1865]]"
P596Fg027_1_P597Fg046_1,P596Fg027_P597Fg046,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 500, 250]]","[[3633, 2246, 3460, 2481]]"
P596Fg071_1_P598Fg016_0,P596Fg071_P598Fg016,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3995, 2871, 3644, 1758]]"
P596Fg052_1_P597Fg003_1,P596Fg052_P597Fg003,2,1,1,0,0,"[[True, 1, 1]]","[[1000, 250, 750, 250]]","[[4024, 2735, 3748, 2954]]"
P596Fg022_1_P598Fg021_0,P596Fg022_P598Fg021,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[4082, 2348, 3306, 1787]]"
P596Fg016_1_P598Fg010_0,P596Fg016_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500]]","[[3507, 2916, 3459, 1384], [3507, 2916, 3209, 1384]]"
