fragmanetAndSide,fragment,fragmentTotal,fragmentVote,devideVoteByTotal,fragmentAndSideTotal,fragmentAndSideVote,devideSideVoteBySideTotal,fragmentAndSideTrendVote,devideSideTrendVoteBySideTotal,fragmentAndSideTrendVoteStrict,devideSideTrendVoteStrictBySideTotal,fragmentAndSideTrendVoteSync,devideSideTrendVoteSyncBySideTotal,firstFileName,firstCroppedWidth,firstOffsetX,firstOffsetY,firstHorizontalFlip,secondFileName,secondCroppedWidth,secondOffsetX,secondOffsetY,secondHorizontalFlip,fragmentAndSideTrend,fragmentAndSideCubes,fragmentAndSideDrawRect,fragmentAndSideMatchPoint,origCoordinates,class
PX303Fg006_7X3_0X2_0_PX303Fg006_7X3_4X2_0,PX303Fg006_7X3_0X2_PX303Fg006_7X3_4X2,192,72,0.375,48,24,0.5,24,0.5,45,0.9375,22,0.4583333333333333,PX303Fg006_7X3_0X2,0,0,0,0,PX303Fg006_7X3_4X2,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1]]","[[50, 850, 50, 250], [50, 0, 50, 250], [50, 450, 50, 250], [50, 650, 50, 250], [50, 400, 50, 250], [50, 350, 50, 250], [50, 50, 50, 250], [50, 1000, 50, 250], [50, 500, 50, 250], [50, 100, 50, 250], [50, 300, 50, 250], [50, 1100, 50, 250], [50, 150, 50, 250], [50, 700, 50, 250], [50, 800, 50, 250], [50, 750, 50, 250], [50, 1050, 50, 250], [50, 550, 50, 250], [50, 950, 50, 250], [50, 250, 50, 250], [50, 200, 50, 250], [50, 900, 50, 250], [50, 1150, 50, 250], [50, 600, 50, 250]]","[[300, 525, 400, 675], [300, -325, 400, -175], [300, 125, 400, 275], [300, 325, 400, 475], [300, 75, 400, 225], [300, 25, 400, 175], [300, -275, 400, -125], [300, 675, 400, 825], [300, 175, 400, 325], [300, -225, 400, -75], [300, -25, 400, 125], [300, 775, 400, 925], [300, -175, 400, -25], [300, 375, 400, 525], [300, 475, 400, 625], [300, 425, 400, 575], [300, 725, 400, 875], [300, 225, 400, 375], [300, 625, 400, 775], [300, -75, 400, 75], [300, -125, 400, 25], [300, 575, 400, 725], [300, 825, 400, 975], [300, 275, 400, 425]]","[[350, 600], [350, -250], [350, 200], [350, 400], [350, 150], [350, 100], [350, -200], [350, 750], [350, 250], [350, -150], [350, 50], [350, 850], [350, -100], [350, 450], [350, 550], [350, 500], [350, 800], [350, 300], [350, 700], [350, 0], [350, -50], [350, 650], [350, 900], [350, 350]]",[],0
PX303Fg006_7X2_1X1_0_PX303Fg006_7X2_4X1_1,PX303Fg006_7X2_1X1_PX303Fg006_7X2_4X1,252,77,0.3055555555555556,64,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_7X2_1X1,0,0,0,0,PX303Fg006_7X2_4X1,0,0,0,0,[],[],[],[],[],0
PX303Fg006_7X3_1X0_0_PX303Fg006_7X3_2X2_1,PX303Fg006_7X3_1X0_PX303Fg006_7X3_2X2,176,32,0.18181818181818182,38,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_7X3_1X0,0,0,0,0,PX303Fg006_7X3_2X2,0,0,0,0,[],[],[],[],[],0
PX303Fg006_7X3_2X0_0_PX303Fg006_7X3_4X2_1,PX303Fg006_7X3_2X0_PX303Fg006_7X3_4X2,200,33,0.165,50,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_7X3_2X0,0,0,0,0,PX303Fg006_7X3_4X2,0,0,0,0,[],[],[],[],[],0
PX303Fg006_7X3_4X1_1_PX303Fg006_7X3_6X2_1,PX303Fg006_7X3_4X1_PX303Fg006_7X3_6X2,196,78,0.3979591836734694,52,25,0.4807692307692308,25,0.4807692307692308,30,0.5769230769230769,15,0.28846153846153844,PX303Fg006_7X3_4X1,0,0,0,0,PX303Fg006_7X3_6X2,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 5, 1]]","[[656, 450, 608, 250], [656, 100, 608, 250], [656, 0, 608, 250], [656, 900, 608, 250], [656, 550, 608, 250], [656, 700, 608, 250], [656, 600, 608, 250], [656, 150, 608, 250], [656, 300, 608, 250], [656, 50, 608, 250], [656, 800, 608, 250], [656, 500, 608, 250], [656, 1000, 608, 250], [656, 200, 608, 250], [656, 350, 608, 250], [656, 750, 608, 250], [656, 1200, 608, 250], [656, 1100, 608, 250], [656, 1250, 608, 250], [656, 250, 608, 250], [656, 1050, 608, 250], [656, 650, 608, 250], [656, 1150, 608, 250], [656, 400, 608, 250], [656, 950, 608, 250]]","[[906, 125, 1006, 275], [906, -225, 1006, -75], [906, -325, 1006, -175], [906, 575, 1006, 725], [906, 225, 1006, 375], [906, 375, 1006, 525], [906, 275, 1006, 425], [906, -175, 1006, -25], [906, -25, 1006, 125], [906, -275, 1006, -125], [906, 475, 1006, 625], [906, 175, 1006, 325], [906, 675, 1006, 825], [906, -125, 1006, 25], [906, 25, 1006, 175], [906, 425, 1006, 575], [906, 875, 1006, 1025], [906, 775, 1006, 925], [906, 925, 1006, 1075], [906, -75, 1006, 75], [906, 725, 1006, 875], [906, 325, 1006, 475], [906, 825, 1006, 975], [906, 75, 1006, 225], [906, 625, 1006, 775]]","[[956, 200], [956, -150], [956, -250], [956, 650], [956, 300], [956, 450], [956, 350], [956, -100], [956, 50], [956, -200], [956, 550], [956, 250], [956, 750], [956, -50], [956, 100], [956, 500], [956, 950], [956, 850], [956, 1000], [956, 0], [956, 800], [956, 400], [956, 900], [956, 150], [956, 700]]",[],0
PX303Fg006_4X2_2X1_0_PX303Fg006_4X2_3X0_1,PX303Fg006_4X2_2X1_PX303Fg006_4X2_3X0,264,75,0.2840909090909091,62,9,0.14516129032258066,8,0.12903225806451613,16,0.25806451612903225,8,0.12903225806451613,PX303Fg006_4X2_2X1,0,0,0,0,PX303Fg006_4X2_3X0,0,0,0,0,"[[False, 4, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 1], [False, 5, 1], [False, 6, 1]]","[[50, 1400, 1146, 250], [50, 1300, 1146, 0], [50, 1400, 1146, 0], [50, 1250, 1146, 0], [50, 1450, 1146, 0], [50, 1500, 1146, 250], [50, 1450, 1146, 250], [50, 1200, 1146, 0], [50, 1350, 1146, 0]]","[[300, 1075, 400, 1225], [300, 1225, 400, 1375], [300, 1325, 400, 1475], [300, 1175, 400, 1325], [300, 1375, 400, 1525], [300, 1175, 400, 1325], [300, 1125, 400, 1275], [300, 1125, 400, 1275], [300, 1275, 400, 1425]]","[[350, 1150], [350, 1300], [350, 1400], [350, 1250], [350, 1450], [350, 1250], [350, 1200], [350, 1200], [350, 1350]]",[],0
PX303Fg006_6X3_4X1_0_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X2,208,72,0.34615384615384615,52,7,0.1346153846153846,6,0.11538461538461539,12,0.23076923076923078,6,0.11538461538461539,PX303Fg006_6X3_4X1,0,0,0,0,PX303Fg006_6X3_5X2,0,0,0,0,"[[True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 5, 1]]","[[50, 1100, 50, 250], [50, 800, 50, 250], [50, 850, 50, 250], [50, 1150, 50, 250], [50, 950, 50, 250], [50, 1250, 50, 250], [50, 1200, 50, 250]]","[[300, 775, 400, 925], [300, 475, 400, 625], [300, 525, 400, 675], [300, 825, 400, 975], [300, 625, 400, 775], [300, 925, 400, 1075], [300, 875, 400, 1025]]","[[350, 850], [350, 550], [350, 600], [350, 900], [350, 700], [350, 1000], [350, 950]]",[],0
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_4X1_1,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X1,184,92,0.5,46,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_6X3_0X2,0,0,0,0,PX303Fg006_6X3_4X1,0,0,0,0,[],[],[],[],[],0
PX303Fg006_7X3_3X0_0_PX303Fg006_7X3_6X2_0,PX303Fg006_7X3_3X0_PX303Fg006_7X3_6X2,200,20,0.1,50,6,0.12,6,0.12,10,0.2,5,0.1,PX303Fg006_7X3_3X0,0,0,0,0,PX303Fg006_7X3_6X2,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 1, 1], [True, 2, 1]]","[[50, 400, 50, 250], [50, 500, 50, 250], [50, 0, 50, 250], [50, 100, 50, 250], [50, 150, 50, 250], [50, 50, 50, 250]]","[[300, 75, 400, 225], [300, 175, 400, 325], [300, -325, 400, -175], [300, -225, 400, -75], [300, -175, 400, -25], [300, -275, 400, -125]]","[[350, 150], [350, 250], [350, -250], [350, -150], [350, -100], [350, -200]]",[],0
PX303Fg006_7X2_4X1_1_PX303Fg006_7X2_6X1_1,PX303Fg006_7X2_4X1_PX303Fg006_7X2_6X1,308,144,0.4675324675324675,78,60,0.7692307692307693,60,0.7692307692307693,90,1.1538461538461537,45,0.5769230769230769,PX303Fg006_7X2_4X1,0,0,0,0,PX303Fg006_7X2_6X1,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 0], [True, 0, 0], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 2, 0], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 5, 1], [True, 5, 1], [True, 5, 1], [True, 5, 1], [True, 5, 1], [True, 5, 0], [True, 5, 0], [True, 5, 0], [True, 5, 0], [True, 5, 0], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 6, 0], [True, 6, 0], [True, 6, 0], [True, 6, 0], [True, 6, 0], [True, 7, 1], [True, 7, 1], [True, 7, 1], [True, 7, 1], [True, 7, 0], [True, 7, 0]]","[[682, 850, 665, 0], [682, 1650, 665, 0], [682, 450, 665, 250], [682, 1000, 665, 250], [682, 0, 665, 250], [682, 1200, 665, 250], [682, 550, 665, 250], [682, 1500, 665, 250], [682, 850, 665, 250], [682, 1050, 665, 250], [682, 200, 665, 250], [682, 1150, 665, 0], [682, 1050, 665, 0], [682, 300, 665, 0], [682, 1800, 665, 250], [682, 400, 665, 0], [682, 1600, 665, 250], [682, 1750, 665, 0], [682, 1300, 665, 250], [682, 350, 665, 250], [682, 150, 665, 0], [682, 250, 665, 250], [682, 1700, 665, 0], [682, 250, 665, 0], [682, 350, 665, 0], [682, 1700, 665, 250], [682, 1550, 665, 250], [682, 1750, 665, 250], [682, 1550, 665, 0], [682, 1650, 665, 250], [682, 550, 665, 0], [682, 50, 665, 250], [682, 1350, 665, 250], [682, 1800, 665, 0], [682, 150, 665, 250], [682, 1250, 665, 0], [682, 200, 665, 0], [682, 1000, 665, 0], [682, 950, 665, 250], [682, 400, 665, 250], [682, 900, 665, 0], [682, 1350, 665, 0], [682, 1250, 665, 250], [682, 1300, 665, 0], [682, 1100, 665, 0], [682, 1900, 665, 250], [682, 1200, 665, 0], [682, 1600, 665, 0], [682, 950, 665, 0], [682, 1150, 665, 250], [682, 1400, 665, 0], [682, 1450, 665, 250], [682, 900, 665, 250], [682, 1850, 665, 250], [682, 1100, 665, 250], [682, 1500, 665, 0], [682, 450, 665, 0], [682, 300, 665, 250], [682, 1400, 665, 250], [682, 1450, 665, 0]]","[[932, 775, 1032, 925], [932, 1575, 1032, 1725], [932, 125, 1032, 275], [932, 675, 1032, 825], [932, -325, 1032, -175], [932, 875, 1032, 1025], [932, 225, 1032, 375], [932, 1175, 1032, 1325], [932, 525, 1032, 675], [932, 725, 1032, 875], [932, -125, 1032, 25], [932, 1075, 1032, 1225], [932, 975, 1032, 1125], [932, 225, 1032, 375], [932, 1475, 1032, 1625], [932, 325, 1032, 475], [932, 1275, 1032, 1425], [932, 1675, 1032, 1825], [932, 975, 1032, 1125], [932, 25, 1032, 175], [932, 75, 1032, 225], [932, -75, 1032, 75], [932, 1625, 1032, 1775], [932, 175, 1032, 325], [932, 275, 1032, 425], [932, 1375, 1032, 1525], [932, 1225, 1032, 1375], [932, 1425, 1032, 1575], [932, 1475, 1032, 1625], [932, 1325, 1032, 1475], [932, 475, 1032, 625], [932, -275, 1032, -125], [932, 1025, 1032, 1175], [932, 1725, 1032, 1875], [932, -175, 1032, -25], [932, 1175, 1032, 1325], [932, 125, 1032, 275], [932, 925, 1032, 1075], [932, 625, 1032, 775], [932, 75, 1032, 225], [932, 825, 1032, 975], [932, 1275, 1032, 1425], [932, 925, 1032, 1075], [932, 1225, 1032, 1375], [932, 1025, 1032, 1175], [932, 1575, 1032, 1725], [932, 1125, 1032, 1275], [932, 1525, 1032, 1675], [932, 875, 1032, 1025], [932, 825, 1032, 975], [932, 1325, 1032, 1475], [932, 1125, 1032, 1275], [932, 575, 1032, 725], [932, 1525, 1032, 1675], [932, 775, 1032, 925], [932, 1425, 1032, 1575], [932, 375, 1032, 525], [932, -25, 1032, 125], [932, 1075, 1032, 1225], [932, 1375, 1032, 1525]]","[[982, 850], [982, 1650], [982, 200], [982, 750], [982, -250], [982, 950], [982, 300], [982, 1250], [982, 600], [982, 800], [982, -50], [982, 1150], [982, 1050], [982, 300], [982, 1550], [982, 400], [982, 1350], [982, 1750], [982, 1050], [982, 100], [982, 150], [982, 0], [982, 1700], [982, 250], [982, 350], [982, 1450], [982, 1300], [982, 1500], [982, 1550], [982, 1400], [982, 550], [982, -200], [982, 1100], [982, 1800], [982, -100], [982, 1250], [982, 200], [982, 1000], [982, 700], [982, 150], [982, 900], [982, 1350], [982, 1000], [982, 1300], [982, 1100], [982, 1650], [982, 1200], [982, 1600], [982, 950], [982, 900], [982, 1400], [982, 1200], [982, 650], [982, 1600], [982, 850], [982, 1500], [982, 450], [982, 50], [982, 1150], [982, 1450]]",[],0
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,184,116,0.6304347826086957,48,11,0.22916666666666666,10,0.20833333333333334,19,0.3958333333333333,9,0.1875,PX303Fg006_6X3_0X0,0,0,0,0,PX303Fg006_6X3_3X0,0,0,0,0,"[[False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1]]","[[50, 900, 905, 250], [50, 1200, 905, 250], [50, 300, 905, 250], [50, 1150, 905, 250], [50, 1100, 905, 250], [50, 250, 905, 250], [50, 1000, 905, 250], [50, 1050, 905, 250], [50, 50, 905, 250], [50, 950, 905, 250], [50, 850, 905, 250]]","[[300, 575, 400, 725], [300, 875, 400, 1025], [300, -25, 400, 125], [300, 825, 400, 975], [300, 775, 400, 925], [300, -75, 400, 75], [300, 675, 400, 825], [300, 725, 400, 875], [300, -275, 400, -125], [300, 625, 400, 775], [300, 525, 400, 675]]","[[350, 650], [350, 950], [350, 50], [350, 900], [350, 850], [350, 0], [350, 750], [350, 800], [350, -200], [350, 700], [350, 600]]",[],0
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X1,168,51,0.30357142857142855,38,13,0.34210526315789475,13,0.34210526315789475,2,0.05263157894736842,1,0.02631578947368421,PX303Fg006_4X3_1X0,0,0,0,0,PX303Fg006_4X3_3X1,0,0,0,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 3, 1], [False, 4, 1]]","[[1295, 250, 1094, 250], [1295, 450, 1094, 250], [1295, 0, 1094, 250], [1295, 350, 1094, 250], [1295, 150, 1094, 250], [1295, 200, 1094, 250], [1295, 100, 1094, 250], [1295, 50, 1094, 250], [1295, 750, 1094, 250], [1295, 400, 1094, 250], [1295, 1200, 1094, 250], [1295, 550, 1094, 250], [1295, 300, 1094, 250]]","[[1545, -75, 1645, 75], [1545, 125, 1645, 275], [1545, -325, 1645, -175], [1545, 25, 1645, 175], [1545, -175, 1645, -25], [1545, -125, 1645, 25], [1545, -225, 1645, -75], [1545, -275, 1645, -125], [1545, 425, 1645, 575], [1545, 75, 1645, 225], [1545, 875, 1645, 1025], [1545, 225, 1645, 375], [1545, -25, 1645, 125]]","[[1595, 0], [1595, 200], [1595, -250], [1595, 100], [1595, -100], [1595, -50], [1595, -150], [1595, -200], [1595, 500], [1595, 150], [1595, 950], [1595, 300], [1595, 50]]",[],0
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,164,57,0.3475609756097561,46,31,0.6739130434782609,31,0.6739130434782609,14,0.30434782608695654,7,0.15217391304347827,PX303Fg006_5X3_2X2,0,0,0,0,PX303Fg006_5X3_4X0,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 1], [False, 4, 1]]","[[1159, 300, 50, 0], [1159, 450, 50, 0], [1159, 50, 50, 0], [1159, 1000, 50, 0], [1159, 700, 50, 0], [1159, 1050, 50, 250], [1159, 600, 50, 0], [1159, 350, 50, 0], [1159, 900, 50, 250], [1159, 900, 50, 0], [1159, 1000, 50, 250], [1159, 550, 50, 0], [1159, 100, 50, 0], [1159, 800, 50, 0], [1159, 950, 50, 250], [1159, 800, 50, 250], [1159, 400, 50, 0], [1159, 650, 50, 0], [1159, 700, 50, 250], [1159, 1100, 50, 0], [1159, 1050, 50, 0], [1159, 850, 50, 250], [1159, 850, 50, 0], [1159, 500, 50, 0], [1159, 0, 50, 0], [1159, 250, 50, 0], [1159, 150, 50, 0], [1159, 200, 50, 0], [1159, 750, 50, 250], [1159, 950, 50, 0], [1159, 750, 50, 0]]","[[1409, 225, 1509, 375], [1409, 375, 1509, 525], [1409, -25, 1509, 125], [1409, 925, 1509, 1075], [1409, 625, 1509, 775], [1409, 725, 1509, 875], [1409, 525, 1509, 675], [1409, 275, 1509, 425], [1409, 575, 1509, 725], [1409, 825, 1509, 975], [1409, 675, 1509, 825], [1409, 475, 1509, 625], [1409, 25, 1509, 175], [1409, 725, 1509, 875], [1409, 625, 1509, 775], [1409, 475, 1509, 625], [1409, 325, 1509, 475], [1409, 575, 1509, 725], [1409, 375, 1509, 525], [1409, 1025, 1509, 1175], [1409, 975, 1509, 1125], [1409, 525, 1509, 675], [1409, 775, 1509, 925], [1409, 425, 1509, 575], [1409, -75, 1509, 75], [1409, 175, 1509, 325], [1409, 75, 1509, 225], [1409, 125, 1509, 275], [1409, 425, 1509, 575], [1409, 875, 1509, 1025], [1409, 675, 1509, 825]]","[[1459, 300], [1459, 450], [1459, 50], [1459, 1000], [1459, 700], [1459, 800], [1459, 600], [1459, 350], [1459, 650], [1459, 900], [1459, 750], [1459, 550], [1459, 100], [1459, 800], [1459, 700], [1459, 550], [1459, 400], [1459, 650], [1459, 450], [1459, 1100], [1459, 1050], [1459, 600], [1459, 850], [1459, 500], [1459, 0], [1459, 250], [1459, 150], [1459, 200], [1459, 500], [1459, 950], [1459, 750]]",[],0
PX303Fg006_4X3_2X2_0_PX303Fg006_4X3_3X0_0,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X0,196,58,0.29591836734693877,48,15,0.3125,14,0.2916666666666667,28,0.5833333333333334,14,0.2916666666666667,PX303Fg006_4X3_2X2,0,0,0,0,PX303Fg006_4X3_3X0,0,0,0,0,"[[True, 2, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1]]","[[50, 700, 50, 250], [50, 900, 50, 250], [50, 800, 50, 0], [50, 850, 50, 250], [50, 1100, 50, 250], [50, 950, 50, 250], [50, 1050, 50, 250], [50, 800, 50, 250], [50, 1000, 50, 250], [50, 750, 50, 0], [50, 750, 50, 250], [50, 1150, 50, 250], [50, 850, 50, 0], [50, 900, 50, 0], [50, 950, 50, 0]]","[[300, 375, 400, 525], [300, 575, 400, 725], [300, 725, 400, 875], [300, 525, 400, 675], [300, 775, 400, 925], [300, 625, 400, 775], [300, 725, 400, 875], [300, 475, 400, 625], [300, 675, 400, 825], [300, 675, 400, 825], [300, 425, 400, 575], [300, 825, 400, 975], [300, 775, 400, 925], [300, 825, 400, 975], [300, 875, 400, 1025]]","[[350, 450], [350, 650], [350, 800], [350, 600], [350, 850], [350, 700], [350, 800], [350, 550], [350, 750], [350, 750], [350, 500], [350, 900], [350, 850], [350, 900], [350, 950]]",[],0
PX303Fg006_5X2_1X1_0_PX303Fg006_5X2_3X1_1,PX303Fg006_5X2_1X1_PX303Fg006_5X2_3X1,201,77,0.38308457711442784,64,13,0.203125,12,0.1875,24,0.375,12,0.1875,PX303Fg006_5X2_1X1,0,0,0,0,PX303Fg006_5X2_3X1,0,0,0,0,"[[False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1]]","[[50, 1100, 1024, 250], [50, 700, 1024, 250], [50, 1050, 1024, 250], [50, 1200, 1024, 250], [50, 900, 1024, 250], [50, 850, 1024, 250], [50, 600, 1024, 250], [50, 750, 1024, 250], [50, 1150, 1024, 250], [50, 650, 1024, 250], [50, 800, 1024, 250], [50, 950, 1024, 250], [50, 1000, 1024, 250]]","[[300, 775, 400, 925], [300, 375, 400, 525], [300, 725, 400, 875], [300, 875, 400, 1025], [300, 575, 400, 725], [300, 525, 400, 675], [300, 275, 400, 425], [300, 425, 400, 575], [300, 825, 400, 975], [300, 325, 400, 475], [300, 475, 400, 625], [300, 625, 400, 775], [300, 675, 400, 825]]","[[350, 850], [350, 450], [350, 800], [350, 950], [350, 650], [350, 600], [350, 350], [350, 500], [350, 900], [350, 400], [350, 550], [350, 700], [350, 750]]",[],0
PX303Fg006_6X3_4X1_0_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X1,254,119,0.468503937007874,52,13,0.25,12,0.23076923076923078,24,0.46153846153846156,12,0.23076923076923078,PX303Fg006_6X3_4X1,0,0,0,0,PX303Fg006_6X3_5X1,0,0,0,0,"[[True, 2, 1], [True, 2, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 5, 1]]","[[50, 700, 50, 250], [50, 800, 50, 250], [50, 1050, 50, 250], [50, 750, 50, 250], [50, 1000, 50, 250], [50, 1100, 50, 250], [50, 1200, 50, 250], [50, 1150, 50, 250], [50, 650, 50, 250], [50, 900, 50, 250], [50, 850, 50, 250], [50, 1250, 50, 250], [50, 950, 50, 250]]","[[300, 375, 400, 525], [300, 475, 400, 625], [300, 725, 400, 875], [300, 425, 400, 575], [300, 675, 400, 825], [300, 775, 400, 925], [300, 875, 400, 1025], [300, 825, 400, 975], [300, 325, 400, 475], [300, 575, 400, 725], [300, 525, 400, 675], [300, 925, 400, 1075], [300, 625, 400, 775]]","[[350, 450], [350, 550], [350, 800], [350, 500], [350, 750], [350, 850], [350, 950], [350, 900], [350, 400], [350, 650], [350, 600], [350, 1000], [350, 700]]",[],0
PX303Fg006_7X3_0X0_1_PX303Fg006_7X3_5X2_0,PX303Fg006_7X3_0X0_PX303Fg006_7X3_5X2,196,48,0.24489795918367346,50,27,0.54,27,0.54,34,0.68,17,0.34,PX303Fg006_7X3_0X0,0,0,0,0,PX303Fg006_7X3_5X2,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1]]","[[542, 550, 50, 0], [542, 450, 50, 0], [542, 350, 50, 0], [542, 350, 50, 250], [542, 400, 50, 250], [542, 450, 50, 250], [542, 400, 50, 0], [542, 600, 50, 250], [542, 650, 50, 250], [542, 600, 50, 0], [542, 650, 50, 0], [542, 500, 50, 0], [542, 200, 50, 0], [542, 150, 50, 250], [542, 0, 50, 0], [542, 100, 50, 250], [542, 300, 50, 250], [542, 550, 50, 250], [542, 150, 50, 0], [542, 50, 50, 250], [542, 700, 50, 250], [542, 0, 50, 250], [542, 500, 50, 250], [542, 250, 50, 250], [542, 300, 50, 0], [542, 50, 50, 0], [542, 200, 50, 250]]","[[792, 475, 892, 625], [792, 375, 892, 525], [792, 275, 892, 425], [792, 25, 892, 175], [792, 75, 892, 225], [792, 125, 892, 275], [792, 325, 892, 475], [792, 275, 892, 425], [792, 325, 892, 475], [792, 525, 892, 675], [792, 575, 892, 725], [792, 425, 892, 575], [792, 125, 892, 275], [792, -175, 892, -25], [792, -75, 892, 75], [792, -225, 892, -75], [792, -25, 892, 125], [792, 225, 892, 375], [792, 75, 892, 225], [792, -275, 892, -125], [792, 375, 892, 525], [792, -325, 892, -175], [792, 175, 892, 325], [792, -75, 892, 75], [792, 225, 892, 375], [792, -25, 892, 125], [792, -125, 892, 25]]","[[842, 550], [842, 450], [842, 350], [842, 100], [842, 150], [842, 200], [842, 400], [842, 350], [842, 400], [842, 600], [842, 650], [842, 500], [842, 200], [842, -100], [842, 0], [842, -150], [842, 50], [842, 300], [842, 150], [842, -200], [842, 450], [842, -250], [842, 250], [842, 0], [842, 300], [842, 50], [842, -50]]",[],0
